# #######################################################
# FLST LOG
# Flight Statistics
# #######################################################
# 
# Parameters [Units]:
# Deletion Time [s], Call sign [-], Spawn Time [s], Flight time [s], Distance 2D [m], Distance 3D [m], Distance ALT [m],Work Done [MJ], Latitude [deg], Longitude [deg], Altitude [ft], TAS [kts], Vertical Speed [fpm], Heading [deg], ASAS Active [bool], Pilot ALT [ft], Pilot SPD (TAS) [kts], Pilot HDG [deg], Pilot VS [fpm]
# 
# simt
3279.50000000,D3562,2748.00000000,3279.50000000,7002.24784648,7084.67110526,415.26211000,0.00000000,48.18866221,16.34600772,0.00000000,0.00000000,0.00000000,76.37933107,False,0.00000000,0.00000000,984.25196850,76.37933107
3281.00000000,D2635,2017.00000000,3281.00000000,11053.55789970,11465.26152858,1970.67256000,0.00000000,48.19663828,16.38829846,0.00000000,0.00000000,0.00000000,270.49740432,True,0.00000000,0.00000000,984.25196850,270.49740432
3282.50000000,D2990,2325.00000000,3282.50000000,9310.32793364,9560.15406460,1096.95681000,0.00000000,48.16950855,16.43250624,0.00000000,0.00000000,0.00000000,178.66691309,False,0.00000000,0.00000000,984.25196850,178.66691309
3283.50000000,D3571,2755.00000000,3283.50000000,5108.50550503,5172.65468770,282.11861000,0.00000000,48.19043727,16.35966452,0.00000000,0.00000000,0.00000000,325.39566868,False,0.00000000,0.00000000,984.25196850,325.39566868
3284.00000000,D3745,2882.00000000,3284.00000000,5679.17399147,5787.61298274,292.61861000,0.00000000,48.26417725,16.31334379,0.00000000,0.00000000,0.00000000,359.02361775,False,0.00000000,0.00000000,984.25196850,359.02361775
3287.00000000,D3529,2727.00000000,3287.00000000,5172.58595038,5420.31377194,973.90155000,0.00000000,48.20901401,16.34380534,0.00000000,0.00000000,0.00000000,276.59180432,True,0.00000000,0.00000000,984.25196850,276.59180432
3287.50000000,D3846,2966.00000000,3287.50000000,4668.27118301,4739.53245127,175.36861000,0.00000000,48.25184909,16.37720198,0.00000000,0.00000000,0.00000000,260.33487948,False,0.00000000,0.00000000,984.25196850,260.33487948
3288.50000000,D3367,2609.00000000,3288.50000000,6042.93487798,6387.48918480,1238.13841000,0.00000000,48.20576446,16.37837263,0.00000000,0.00000000,0.00000000,304.79415445,False,0.00000000,0.00000000,984.25196850,304.79415445
3289.50000000,D2975,2299.00000000,3289.50000000,14156.95735280,14296.78330317,682.61576000,0.00000000,48.19204788,16.41487714,0.00000000,0.00000000,0.00000000,44.28961048,False,0.00000000,0.00000000,984.25196850,44.28961048
3292.00000000,D3368,2609.00000000,3292.00000000,10291.96736394,10360.12992985,215.86861000,0.00000000,48.24462264,16.34127407,0.00000000,0.00000000,0.00000000,222.40473179,False,0.00000000,0.00000000,984.25196850,222.40473179
3293.50000000,D3056,2372.00000000,3293.50000000,6705.83050882,6951.45684238,1031.30206000,0.00000000,48.20645383,16.37076189,0.00000000,0.00000000,0.00000000,193.26743988,False,0.00000000,0.00000000,984.25196850,193.26743988
3296.50000000,D3828,2949.00000000,3296.50000000,3778.43746541,3888.92377415,567.11861000,0.00000000,48.20901802,16.37882185,0.00000000,0.00000000,0.00000000,206.99491579,False,0.00000000,0.00000000,984.25196850,206.99491579
3297.50000000,D3776,2912.00000000,3297.50000000,3557.95007693,3719.57679806,735.67131000,0.00000000,48.20339730,16.40350038,0.00000000,0.00000000,0.00000000,107.48845905,False,0.00000000,0.00000000,984.25196850,107.48845905
3299.00000000,D3296,2565.00000000,3299.00000000,10171.27803730,10283.07561429,494.36861000,0.00000000,48.14478668,16.30374350,0.00000000,0.00000000,0.00000000,154.70811444,False,0.00000000,0.00000000,984.25196850,154.70811444
3300.50000000,D3184,2458.00000000,3300.50000000,8728.24397003,8871.83018795,665.23601000,0.00000000,48.16946587,16.42318570,0.00000000,0.00000000,0.00000000,164.03464972,False,0.00000000,0.00000000,984.25196850,164.03464972
3300.50000000,D3761,2898.00000000,3300.50000000,3522.42553607,3699.78147056,710.36861000,0.00000000,48.20576245,16.37837701,0.00000000,0.00000000,0.00000000,304.89095030,False,0.00000000,0.00000000,984.25196850,304.89095030
3300.50000000,D3773,2930.00000000,3300.50000000,4944.07152574,5115.93733164,362.11861000,0.00000000,48.15632397,16.37870765,0.00000000,0.00000000,0.00000000,313.16355021,False,0.00000000,0.00000000,984.25196850,313.16355021
3301.50000000,D3597,2768.00000000,3301.50000000,6224.79986795,6523.24589195,1134.45161000,0.00000000,48.19689865,16.37061159,0.00000000,0.00000000,0.00000000,241.70369597,False,0.00000000,0.00000000,984.25196850,241.70369597
3302.00000000,D3894,3005.00000000,3302.00000000,4201.06886680,4244.33530686,80.11861000,0.00000000,48.16552165,16.30634921,0.00000000,0.00000000,0.00000000,144.37876471,False,0.00000000,0.00000000,984.25196850,144.37876471
3302.50000000,D3687,2838.00000000,3302.50000000,4100.51146634,4347.52285263,1055.05089000,0.00000000,48.19361154,16.35491989,0.00000000,0.00000000,0.00000000,354.26103358,False,0.00000000,0.00000000,984.25196850,354.26103358
3303.00000000,D3433,2660.00000000,3303.00000000,8453.04636130,8626.20008380,923.95090000,0.00000000,48.20813170,16.42762067,0.00000000,0.00000000,0.00000000,137.05116118,False,0.00000000,0.00000000,984.25196850,137.05116118
3304.50000000,D3018,2337.00000000,3304.50000000,10839.10279292,11034.83508907,854.33632000,0.00000000,48.21433763,16.35873355,0.00000000,0.00000000,0.00000000,278.06710311,False,0.00000000,0.00000000,984.25196850,278.06710311
3306.50000000,D2790,2146.00000000,3306.50000000,17378.00520710,17482.15368711,312.97166000,0.00000000,48.25073581,16.28762167,0.00000000,0.00000000,0.00000000,357.18890743,False,0.00000000,0.00000000,984.25196850,357.18890743
3308.50000000,D3649,2809.00000000,3308.50000000,2251.16936862,2445.95264303,602.62207000,0.00000000,48.20184765,16.36935008,0.00000000,0.00000000,0.00000000,18.01719823,True,0.00000000,0.00000000,984.25196850,18.01719823
3309.50000000,D4142,3182.00000000,3309.50000000,1127.71061349,1226.08343674,394.70681000,0.00000000,48.18119302,16.37934743,0.00000000,0.00000000,0.00000000,349.74425930,False,0.00000000,0.00000000,984.25196850,349.74425930
3310.00000000,D3226,2497.00000000,3310.00000000,9850.68466640,10084.94637473,1148.30794000,0.00000000,48.15007354,16.36907563,0.00000000,0.00000000,0.00000000,177.82571210,False,0.00000000,0.00000000,984.25196850,177.82571210
3310.50000000,D3197,2472.00000000,3310.50000000,7771.61026220,8098.74573424,1240.11861000,0.00000000,48.20673170,16.36002345,0.00000000,0.00000000,0.00000000,138.75065558,False,0.00000000,0.00000000,984.25196850,138.75065558
3311.00000000,D3735,2875.00000000,3311.00000000,6382.93293987,6443.46837689,149.61861000,0.00000000,48.22212182,16.26252778,0.00000000,0.00000000,0.00000000,217.10149407,False,0.00000000,0.00000000,984.25196850,217.10149407
3312.50000000,D3053,2368.00000000,3312.50000000,8891.11063959,9320.75946145,1877.67131000,0.00000000,48.24659256,16.36906016,0.00000000,0.00000000,0.00000000,34.71876359,False,0.00000000,0.00000000,984.25196850,34.71876359
3313.00000000,D2205,1710.00000000,3313.00000000,15201.71863447,15726.39795822,2357.99961000,0.00000000,48.17632185,16.40430841,0.00000000,0.00000000,0.00000000,206.23151407,False,0.00000000,0.00000000,984.25196850,206.23151407
3313.00000000,D3851,2968.00000000,3313.00000000,3028.25728993,3341.58559833,1023.86861000,0.00000000,48.19630867,16.40747886,0.00000000,0.00000000,0.00000000,86.74035407,False,0.00000000,0.00000000,984.25196850,86.74035407
3313.50000000,D3170,2448.00000000,3313.50000000,12759.16240201,12845.04010461,359.09276000,0.00000000,48.22170563,16.29989204,0.00000000,0.00000000,0.00000000,212.62721403,False,0.00000000,0.00000000,984.25196850,212.62721403
3313.50000000,D3991,3080.00000000,3313.50000000,1991.88340644,2122.70851851,398.51396000,0.00000000,48.19701479,16.38117238,0.00000000,0.00000000,0.00000000,355.95324774,False,0.00000000,0.00000000,984.25196850,355.95324774
3314.50000000,D3038,2351.00000000,3314.50000000,12205.67673827,12389.88812758,1038.72825000,0.00000000,48.22081698,16.36484525,0.00000000,0.00000000,0.00000000,87.22034616,False,0.00000000,0.00000000,984.25196850,87.22034616
3315.50000000,D2841,2188.00000000,3315.50000000,11619.69009040,11858.98396404,1264.41063000,0.00000000,48.22375772,16.35031091,0.00000000,0.00000000,0.00000000,23.31448785,False,0.00000000,0.00000000,984.25196850,23.31448785
3316.00000000,D2692,2065.00000000,3316.00000000,13844.33486851,14103.03391431,1448.02212000,0.00000000,48.22523862,16.46371349,0.00000000,0.00000000,0.00000000,47.75483900,False,0.00000000,0.00000000,984.25196850,47.75483900
3316.50000000,D3217,2486.00000000,3316.50000000,11619.33934338,11920.48968065,1674.03326000,0.00000000,48.21564133,16.31931972,0.00000000,0.00000000,0.00000000,12.18302057,False,0.00000000,0.00000000,984.25196850,12.18302057
3319.00000000,D3651,2812.00000000,3319.00000000,7006.39841976,7169.59883816,669.61861000,0.00000000,48.19849903,16.33161602,0.00000000,0.00000000,0.00000000,156.90845549,False,0.00000000,0.00000000,984.25196850,156.90845549
3319.00000000,D3685,2837.00000000,3319.00000000,6455.45593863,6522.27079627,343.59251000,0.00000000,48.18564459,16.37085940,0.00000000,0.00000000,0.00000000,149.40668421,False,0.00000000,0.00000000,984.25196850,149.40668421
3319.50000000,D3250,2524.00000000,3319.50000000,10951.06410917,11153.21949383,1042.84251000,0.00000000,48.16198080,16.39776067,0.00000000,0.00000000,0.00000000,185.75762132,False,0.00000000,0.00000000,984.25196850,185.75762132
3320.00000000,D3357,2599.00000000,3320.00000000,10101.12729188,10388.21795748,1242.61701000,0.00000000,48.16987974,16.41359672,0.00000000,0.00000000,0.00000000,185.42193084,False,0.00000000,0.00000000,984.25196850,185.42193084
3320.00000000,D3911,3013.00000000,3320.00000000,2857.14357572,2924.48578309,278.05206000,0.00000000,48.22715717,16.36007883,0.00000000,0.00000000,0.00000000,171.67886498,False,0.00000000,0.00000000,984.25196850,171.67886498
3321.00000000,D3314,2570.00000000,3321.00000000,6887.51865761,7289.35007624,1662.44837000,0.00000000,48.20536924,16.37575865,0.00000000,0.00000000,0.00000000,311.73051282,False,0.00000000,0.00000000,984.25196850,311.73051282
3322.50000000,D2744,2110.00000000,3322.50000000,11466.67393795,11910.36262076,2147.01350000,0.00000000,48.19022242,16.31781557,0.00000000,0.00000000,0.00000000,95.19360232,False,0.00000000,0.00000000,984.25196850,95.19360232
3322.50000000,D3553,2745.00000000,3322.50000000,5465.92881009,5622.04583215,743.11861000,0.00000000,48.19185146,16.33204772,0.00000000,0.00000000,0.00000000,323.41901941,False,0.00000000,0.00000000,984.25196850,323.41901941
3323.00000000,D1480,1115.00000000,3323.00000000,20729.83232614,21106.67829301,1665.21297000,0.00000000,48.15524418,16.40690913,0.00000000,0.00000000,0.00000000,200.08973040,False,0.00000000,0.00000000,984.25196850,200.08973040
3323.50000000,D2691,2059.00000000,3323.50000000,12620.45726714,13001.91427533,1838.12826000,0.00000000,48.24456189,16.43584625,0.00000000,0.00000000,0.00000000,3.77074345,False,0.00000000,0.00000000,984.25196850,3.77074345
3323.50000000,D3835,2953.00000000,3323.50000000,3292.07909132,3497.25453777,837.36861000,0.00000000,48.21596603,16.36773953,0.00000000,0.00000000,0.00000000,324.98815408,False,0.00000000,0.00000000,984.25196850,324.98815408
3326.00000000,D3422,2654.00000000,3326.00000000,5316.93636864,5459.50544424,665.50296000,0.00000000,48.22322628,16.35378565,0.00000000,0.00000000,0.00000000,14.27414860,False,0.00000000,0.00000000,984.25196850,14.27414860
3326.00000000,D3447,2672.00000000,3326.00000000,3313.60062296,3379.12414130,267.24110000,0.00000000,48.20525251,16.40169193,0.00000000,0.00000000,0.00000000,139.57928577,False,0.00000000,0.00000000,984.25196850,139.57928577
3326.50000000,D3740,2890.00000000,3326.50000000,6581.21379312,6592.78953199,25.61861000,0.00000000,48.23167841,16.45442140,0.00000000,0.00000000,0.00000000,27.43469123,False,0.00000000,0.00000000,984.25196850,27.43469123
3327.50000000,D3700,2846.00000000,3327.50000000,6405.21821528,6593.79241109,1064.60729000,0.00000000,48.22429498,16.31601205,0.00000000,0.00000000,0.00000000,22.73260617,False,0.00000000,0.00000000,984.25196850,22.73260617
3328.00000000,D3661,2822.00000000,3328.00000000,6176.23097707,6441.57122135,1358.54095000,0.00000000,48.19043741,16.35966437,0.00000000,0.00000000,0.00000000,325.37838658,False,0.00000000,0.00000000,984.25196850,325.37838658
3328.50000000,D3565,2749.00000000,3328.50000000,7578.56490686,7809.79267430,1107.51848000,0.00000000,48.20154847,16.36338799,0.19786745,0.00000000,-984.25196850,307.98766344,False,0.00000000,0.00000000,984.25196850,307.98766344
3329.00000000,D3684,2836.00000000,3329.00000000,4720.60352745,4835.54312483,512.36861000,0.00000000,48.22919240,16.36129051,0.00000000,0.00000000,0.00000000,6.99973626,True,0.00000000,0.00000000,984.25196850,6.99973626
3330.00000000,D3014,2333.00000000,3330.00000000,13283.66290440,13659.14058491,2286.71956000,0.00000000,48.17606081,16.32268088,0.00000000,0.00000000,0.00000000,9.99561018,False,0.00000000,0.00000000,984.25196850,9.99561018
3330.50000000,D4061,3127.00000000,3330.50000000,2719.29028737,2785.45419562,325.36861000,0.00000000,48.23569841,16.36086674,0.00000000,0.00000000,0.00000000,12.31915241,False,0.00000000,0.00000000,984.25196850,12.31915241
3331.00000000,D1768,1339.00000000,3331.00000000,19717.60926718,20463.65910582,3442.88058000,0.00000000,48.22530398,16.29645490,0.00000000,0.00000000,0.00000000,342.40927035,False,0.00000000,0.00000000,984.25196850,342.40927035
3331.00000000,D3840,2961.00000000,3331.00000000,3894.43541809,4125.78447330,896.02272000,0.00000000,48.19213344,16.37565112,0.00000000,0.00000000,0.00000000,67.81745678,False,0.00000000,0.00000000,984.25196850,67.81745678
3332.00000000,D3936,3032.00000000,3332.00000000,4490.85787945,4502.43361832,25.61861000,0.00000000,48.27477765,16.37433692,0.00000000,0.00000000,0.00000000,33.69402793,False,0.00000000,0.00000000,984.25196850,33.69402793
3335.50000000,D3640,2820.00000000,3335.50000000,4716.81083084,4972.35260587,1128.25645000,0.00000000,48.19107535,16.39470107,0.00000000,0.00000000,0.00000000,121.73636857,False,0.00000000,0.00000000,984.25196850,121.73636857
3339.00000000,D2883,2228.00000000,3339.00000000,11379.22350822,11672.22293158,1446.52621000,0.00000000,48.23514095,16.37035088,0.00000000,0.00000000,0.00000000,185.64358541,False,0.00000000,0.00000000,984.25196850,185.64358541
3339.50000000,D2567,1965.00000000,3339.50000000,13812.94703731,13852.96712970,142.61861000,0.00000000,48.25559027,16.38338788,0.00000000,0.00000000,0.00000000,89.39864934,False,0.00000000,0.00000000,984.25196850,89.39864934
3340.00000000,D3477,2688.00000000,3340.00000000,9277.07748564,9453.91559299,358.11861000,0.00000000,48.25528359,16.40220955,0.00000000,0.00000000,0.00000000,317.28311422,False,0.00000000,0.00000000,984.25196850,317.28311422
3340.00000000,D3662,2835.00000000,3340.00000000,4806.28762236,4928.28412076,442.11861000,0.00000000,48.16343744,16.42288090,0.00000000,0.00000000,0.00000000,172.48624610,False,0.00000000,0.00000000,984.25196850,172.48624610
3341.00000000,D2665,2041.00000000,3341.00000000,12295.04128640,12762.29105354,2065.86861000,0.00000000,48.21420319,16.36760954,0.00000000,0.00000000,0.00000000,54.17845851,False,0.00000000,0.00000000,984.25196850,54.17845851
3341.00000000,D3186,2460.00000000,3341.00000000,7751.41776192,8015.73868818,1125.09967000,0.00000000,48.19127464,16.42283172,0.00000000,0.00000000,0.00000000,90.44413492,False,0.00000000,0.00000000,984.25196850,90.44413492
3341.50000000,D3245,2525.00000000,3341.50000000,8821.57034262,9069.03232357,1322.31295000,0.00000000,48.19113263,16.43225099,0.00000000,0.00000000,0.00000000,177.34284687,False,0.00000000,0.00000000,984.25196850,177.34284687
3341.50000000,D3307,2562.00000000,3341.50000000,10480.39041240,10686.75710291,1188.56082000,0.00000000,48.20974887,16.35535047,0.00000000,0.00000000,0.00000000,9.24159183,False,0.00000000,0.00000000,984.25196850,9.24159183
3341.50000000,D3341,2590.00000000,3341.50000000,7658.17553259,7670.16890394,25.61861000,0.00000000,48.24298036,16.29122956,0.00000000,0.00000000,0.00000000,2.84684469,False,0.00000000,0.00000000,984.25196850,2.84684469
3341.50000000,D3658,2821.00000000,3341.50000000,4542.73099082,4610.89657809,292.86861000,0.00000000,48.18731171,16.40008950,0.00000000,0.00000000,0.00000000,131.10519599,False,0.00000000,0.00000000,984.25196850,131.10519599
3342.50000000,D3259,2535.00000000,3342.50000000,8862.15157482,9207.68971176,1689.89867000,0.00000000,48.21022245,16.34880687,0.00000000,0.00000000,0.00000000,356.49458820,False,0.00000000,0.00000000,984.25196850,356.49458820
3342.50000000,D3450,2674.00000000,3342.50000000,6679.93064852,6754.33778474,157.11861000,0.00000000,48.13754448,16.35965789,0.00000000,0.00000000,0.00000000,241.15927899,False,0.00000000,0.00000000,984.25196850,241.15927899
3342.50000000,D3949,3041.00000000,3342.50000000,4394.58450948,4416.60819367,43.61861000,0.00000000,48.26328007,16.36064203,0.00000000,0.00000000,0.00000000,72.74694500,False,0.00000000,0.00000000,984.25196850,72.74694500
3343.00000000,D3436,2661.00000000,3343.00000000,7093.28421711,7259.84106299,497.61861000,0.00000000,48.20794681,16.34579667,0.00000000,0.00000000,0.00000000,5.88667393,False,0.00000000,0.00000000,984.25196850,5.88667393
3343.50000000,D3757,2895.00000000,3343.50000000,4948.82738102,5084.24070508,703.22978000,0.00000000,48.22918998,16.36129010,0.00000000,0.00000000,0.00000000,7.11711306,True,0.00000000,0.00000000,984.25196850,7.11711306
3344.50000000,D3511,2714.00000000,3344.50000000,7635.38622722,7837.13711041,1046.42131000,0.00000000,48.17452925,16.39007541,0.00000000,0.00000000,0.00000000,193.48163361,False,0.00000000,0.00000000,984.25196850,193.48163361
3345.00000000,D2435,1865.00000000,3345.00000000,18841.50021604,19266.33827260,2265.63339000,0.00000000,48.19984139,16.30729909,0.00000000,0.00000000,0.00000000,191.59732688,False,0.00000000,0.00000000,984.25196850,191.59732688
3345.50000000,D2697,2065.00000000,3345.50000000,12803.57800820,12847.31667508,193.86861000,0.00000000,48.20380648,16.43261010,0.00000000,0.00000000,0.00000000,18.15153277,False,0.00000000,0.00000000,984.25196850,18.15153277
3348.00000000,D3108,2415.00000000,3348.00000000,8634.19185453,8978.98050276,1320.91255000,0.00000000,48.19722777,16.45133947,0.00000000,0.00000000,0.00000000,121.90562820,False,0.00000000,0.00000000,984.25196850,121.90562820
3348.00000000,D4190,3226.00000000,3348.00000000,1423.72093102,1519.99528797,361.86861000,0.00000000,48.21090566,16.34134919,0.00000000,0.00000000,0.00000000,99.51634784,False,0.00000000,0.00000000,984.25196850,99.51634784
3348.50000000,D2342,1810.00000000,3348.50000000,14950.36417033,15481.72577810,2466.86861000,0.00000000,48.18265480,16.35501446,0.00000000,0.00000000,0.00000000,151.84519919,False,0.00000000,0.00000000,984.25196850,151.84519919
3349.00000000,D2674,2045.00000000,3349.00000000,12258.15709909,12637.95236194,1672.60729000,0.00000000,48.20107290,16.37646707,0.00000000,0.00000000,0.00000000,122.90887821,False,0.00000000,0.00000000,984.25196850,122.90887821
3349.00000000,D3129,2419.00000000,3349.00000000,11953.73470786,12108.90658489,761.26396000,0.00000000,48.21770861,16.35609824,0.00000000,0.00000000,0.00000000,156.13632026,False,0.00000000,0.00000000,984.25196850,156.13632026
3350.50000000,D3077,2384.00000000,3350.50000000,10049.57421106,10239.46238977,882.02767000,0.00000000,48.16320215,16.41341936,0.00000000,0.00000000,0.00000000,180.51900541,False,0.00000000,0.00000000,984.25196850,180.51900541
3351.00000000,D2963,2290.00000000,3351.00000000,11191.86865178,11288.19165968,193.86861000,0.00000000,48.23817970,16.27782597,0.00000000,0.00000000,0.00000000,349.59395739,False,0.00000000,0.00000000,984.25196850,349.59395739
3351.00000000,D3702,2855.00000000,3351.00000000,4831.82142445,4948.43584429,475.61861000,0.00000000,48.19129199,16.41381021,0.00000000,0.00000000,0.00000000,179.30138346,False,0.00000000,0.00000000,984.25196850,179.30138346
3351.50000000,D3312,2564.00000000,3351.50000000,6617.02823982,6929.55366090,1493.11861000,0.00000000,48.24738511,16.37800502,0.00000000,0.00000000,0.00000000,236.81417251,False,0.00000000,0.00000000,984.25196850,236.81417251
3351.50000000,D3919,3017.00000000,3351.50000000,4831.04544083,4867.47174003,138.86861000,0.00000000,48.24093198,16.38685510,0.00000000,0.00000000,0.00000000,325.48282184,False,0.00000000,0.00000000,984.25196850,325.48282184
3352.50000000,D3425,2655.00000000,3352.50000000,6579.10800822,6808.93880686,993.36861000,0.00000000,48.16999615,16.40414851,0.00000000,0.00000000,0.00000000,157.69257107,False,0.00000000,0.00000000,984.25196850,157.69257107
3354.00000000,D4055,3124.00000000,3354.00000000,2923.32109637,3038.75400010,464.11861000,0.00000000,48.20279692,16.34097507,0.00000000,0.00000000,0.00000000,270.51001216,False,0.00000000,0.00000000,984.25196850,270.51001216
3354.50000000,D3884,2998.00000000,3354.50000000,3100.10699030,3204.71520600,431.17412000,0.00000000,48.20652895,16.34857480,0.00000000,0.00000000,0.00000000,283.97716757,False,0.00000000,0.00000000,984.25196850,283.97716757
3355.50000000,D3020,2360.00000000,3355.50000000,9925.69674866,10138.59167475,790.61861000,0.00000000,48.25769360,16.32267893,0.00000000,0.00000000,0.00000000,330.51530462,False,0.00000000,0.00000000,984.25196850,330.51530462
3355.50000000,D3877,2995.00000000,3355.50000000,4048.09015251,4179.24348185,665.68228000,0.00000000,48.20294241,16.35710237,0.00000000,0.00000000,0.00000000,150.98203710,False,0.00000000,0.00000000,984.25196850,150.98203710
3356.50000000,D3017,2336.00000000,3356.50000000,9375.43143817,9829.58680491,1943.36181000,0.00000000,48.20613899,16.35976576,0.00000000,0.00000000,0.00000000,227.32529552,False,0.00000000,0.00000000,984.25196850,227.32529552
3356.50000000,D3443,2668.00000000,3356.50000000,6725.65792392,7007.86977547,1292.68851000,0.00000000,48.17816569,16.39323030,0.00000000,0.00000000,0.00000000,230.35458938,False,0.00000000,0.00000000,984.25196850,230.35458938
3356.50000000,D3923,3022.00000000,3356.50000000,3977.43093699,4164.42758286,880.54761000,0.00000000,48.20757953,16.37301419,0.00000000,0.00000000,0.00000000,117.88521368,False,0.00000000,0.00000000,984.25196850,117.88521368
3357.00000000,D3150,2445.00000000,3357.00000000,11831.96857999,12142.75849223,1630.56541000,0.00000000,48.18540821,16.38755868,0.00000000,0.00000000,0.00000000,50.93711539,False,0.00000000,0.00000000,984.25196850,50.93711539
3357.50000000,D3471,2686.00000000,3357.50000000,9361.24310415,9621.07490689,1415.93050000,0.00000000,48.18802207,16.32350548,0.00000000,0.00000000,0.00000000,354.54776016,True,0.00000000,0.00000000,984.25196850,354.54776016
3358.00000000,D3386,2640.00000000,3358.00000000,9431.75016153,9568.18384834,345.60729000,0.00000000,48.19114182,16.43224943,0.00000000,0.00000000,0.00000000,179.59818464,False,0.00000000,0.00000000,984.25196850,179.59818464
3359.00000000,D3601,2785.00000000,3359.00000000,6235.19473474,6467.23653322,1247.50182000,0.00000000,48.21320231,16.37365781,0.00000000,0.00000000,0.00000000,310.92013755,True,0.00000000,0.00000000,984.25196850,310.92013755
3359.50000000,D3618,2783.00000000,3359.50000000,6858.68497444,7170.78807582,1400.59276000,0.00000000,48.19520940,16.41416345,0.00000000,0.00000000,0.00000000,313.94429485,False,0.00000000,0.00000000,984.25196850,313.94429485
3359.50000000,D3858,2990.00000000,3359.50000000,5484.43957924,5506.45667319,43.61861000,0.00000000,48.27477329,16.37434620,0.00000000,0.00000000,0.00000000,62.89058274,False,0.00000000,0.00000000,984.25196850,62.89058274
3360.00000000,D3544,2736.00000000,3360.00000000,7790.99288830,8016.69545619,710.70414000,0.00000000,48.17045446,16.30645183,0.00000000,0.00000000,0.00000000,259.52834587,False,0.00000000,0.00000000,984.25196850,259.52834587
3360.00000000,D3609,2777.00000000,3360.00000000,5507.06160398,5749.90870055,1085.29761000,0.00000000,48.19678505,16.39584877,0.00000000,0.00000000,0.00000000,263.29728469,False,0.00000000,0.00000000,984.25196850,263.29728469
3361.00000000,D3694,2840.00000000,3361.00000000,4712.40199323,4912.75841054,863.71906000,0.00000000,48.21321558,16.37364561,0.00000000,0.00000000,0.00000000,320.06540686,False,0.00000000,0.00000000,984.25196850,320.06540686
3361.50000000,D3639,2798.00000000,3361.50000000,5589.40187202,5618.17582821,76.61861000,0.00000000,48.26157433,16.40244033,0.00000000,0.00000000,0.00000000,83.18907600,False,0.00000000,0.00000000,984.25196850,83.18907600
3362.00000000,D3464,2684.00000000,3362.00000000,6644.89191967,6782.88350990,417.36861000,0.00000000,48.26196200,16.38349293,0.00000000,0.00000000,0.00000000,343.88745716,False,0.00000000,0.00000000,984.25196850,343.88745716
3363.50000000,D3392,2633.00000000,3363.50000000,10529.69118256,10664.33817520,281.61861000,0.00000000,48.24637091,16.38514616,0.00000000,0.00000000,0.00000000,138.22433496,False,0.00000000,0.00000000,984.25196850,138.22433496
3364.50000000,D2732,2105.00000000,3364.50000000,15619.56423351,16108.74714351,2334.97675000,0.00000000,48.24882950,16.41154735,0.00000000,0.00000000,0.00000000,33.38796610,False,0.00000000,0.00000000,984.25196850,33.38796610
3365.00000000,D2763,2125.00000000,3365.00000000,12093.62107605,12144.50337383,113.11861000,0.00000000,48.16907878,16.45121636,0.00000000,0.00000000,0.00000000,345.88810041,False,0.00000000,0.00000000,984.25196850,345.88810041
3365.00000000,D3797,2925.00000000,3365.00000000,5418.12017614,5512.61560890,474.47312000,0.00000000,48.18805702,16.32350030,0.00000000,0.00000000,0.00000000,354.41327897,False,0.00000000,0.00000000,984.25196850,354.41327897
3365.50000000,D3765,2904.00000000,3365.50000000,5300.71108206,5445.47826290,753.03031000,0.00000000,48.22264561,16.36448441,0.00000000,0.00000000,0.00000000,115.87535123,True,0.00000000,0.00000000,984.25196850,115.87535123
3366.50000000,D2776,2137.00000000,3366.50000000,14531.77048201,14992.78470326,2165.37043000,0.00000000,48.22323409,16.35378863,0.00000000,0.00000000,0.00000000,14.26590563,False,0.00000000,0.00000000,984.25196850,14.26590563
3367.00000000,D3215,2485.00000000,3367.00000000,8156.13558789,8477.59390466,1580.87196000,0.00000000,48.20150509,16.31784703,0.00000000,0.00000000,0.00000000,109.95408190,False,0.00000000,0.00000000,984.25196850,109.95408190
3369.00000000,D3384,2625.00000000,3369.00000000,6957.34333555,7344.51305857,1550.80484000,0.00000000,48.22919469,16.36129094,0.00000000,0.00000000,0.00000000,7.02859785,False,0.00000000,0.00000000,984.25196850,7.02859785
3370.00000000,D3548,2739.00000000,3370.00000000,5765.51825629,6006.25127823,1057.93851000,0.00000000,48.22263503,16.36449329,0.00000000,0.00000000,0.00000000,320.28602949,False,0.00000000,0.00000000,984.25196850,320.28602949
3371.50000000,D2638,2023.00000000,3371.50000000,14774.33390720,15042.31244820,1318.93833000,0.00000000,48.26790286,16.40259595,0.00000000,0.00000000,0.00000000,359.98693818,False,0.00000000,0.00000000,984.25196850,359.98693818
3373.50000000,D2711,2078.00000000,3373.50000000,12306.78678804,12851.62456417,2274.51211000,0.00000000,48.19549303,16.41378161,0.00000000,0.00000000,0.00000000,318.08695159,False,0.00000000,0.00000000,984.25196850,318.08695159
3375.00000000,D2917,2248.00000000,3375.00000000,15490.97527662,15727.37244826,1150.67256000,0.00000000,48.26830776,16.38366302,0.00000000,0.00000000,0.00000000,327.57700005,False,0.00000000,0.00000000,984.25196850,327.57700005
3375.00000000,D3677,2850.00000000,3375.00000000,4967.85833523,5153.02670260,954.57204000,0.00000000,48.20107038,16.37647291,0.00000000,0.00000000,0.00000000,122.92617749,False,0.00000000,0.00000000,984.25196850,122.92617749
