# #######################################################
# CONF LOG
# Conflict Statistics
# #######################################################
# 
# Parameters [Units]:
# Simulation time [s], ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],CPALAT [lat],CPALON [lon]
# 
# simt
3065.00000000,D3259,D2600,48.20072131,16.36996278,67.17739000,48.20196091,16.36762372,18.28800000,48.20073324,16.36992339
3065.50000000,D3670,D3774,48.19928161,16.34500311,18.28800000,48.19989623,16.34504678,9.35355000,48.19922372,16.34463785
3066.00000000,D3159,D3493,48.21176992,16.42258429,74.92365000,48.21204403,16.42301530,124.89180000,48.21176958,16.42258376
3066.00000000,D3376,D2608,48.23569651,16.36086611,33.10139000,48.23570766,16.36086978,0.00000000,48.23569651,16.36086611
3066.00000000,D3101,D2765,48.21681075,16.34016408,18.28800000,48.21763627,16.33944743,72.17739000,48.21713866,16.34028610
3066.00000000,D3661,D2902,48.19446999,16.38641138,128.01600000,48.19543076,16.38660377,91.44000000,48.19433245,16.38612525
3066.00000000,D2635,D2905,48.19285848,16.38821072,9.14400000,48.19374210,16.38975139,9.14400000,48.19314947,16.38830011
3066.50000000,D3832,D3443,48.19636563,16.41009844,26.70810000,48.19674694,16.41086325,9.14400000,48.19634047,16.41004172
3066.50000000,D2662,D3174,48.21477003,16.37807653,23.15661000,48.21512572,16.37829627,27.43581000,48.21449003,16.37790658
3066.50000000,D3824,D1948,48.16322756,16.37737455,36.57600000,48.16282748,16.37730456,41.63939000,48.16300935,16.37769884
3067.00000000,D2943,D3751,48.18678416,16.37773847,18.28800000,48.18672788,16.37560530,67.17739000,48.18703659,16.37758043
3067.00000000,D3760,D2789,48.19545572,16.41133758,111.25339000,48.19704277,16.41143416,54.86400000,48.19550637,16.41125847
3067.00000000,D3531,D3883,48.18966351,16.30762718,27.43200000,48.18980459,16.30579808,27.43200000,48.18964058,16.30800783
3067.00000000,D2635,D2905,48.19293900,16.38823647,9.14400000,48.19377417,16.38963124,9.14400000,48.19324811,16.38834863
3067.50000000,D3492,D2945,48.19620703,16.36478424,9.14400000,48.19533704,16.36392892,18.28800000,48.19610306,16.36463120
3067.50000000,D2627,D3357,48.19767034,16.41245251,136.95045000,48.19774950,16.41078298,84.12661000,48.19741254,16.41210968
3067.50000000,D3413,D3449,48.19447754,16.38636674,11.60145000,48.19458169,16.38651783,28.51785000,48.19449706,16.38631006
3067.50000000,D3832,D3443,48.19634930,16.41003502,26.70810000,48.19669895,16.41076862,9.14400000,48.19634797,16.40950011
3067.50000000,D3449,D3401,48.19458169,16.38651783,28.51785000,48.19517271,16.38656368,9.14400000,48.19467744,16.38616759
3067.50000000,D3795,D2040,48.21944216,16.41017387,9.14400000,48.21835131,16.41053669,26.70810000,48.21939100,16.41024544
3067.50000000,D2662,D3174,48.21468224,16.37803852,23.36616000,48.21503923,16.37824198,28.23210000,48.21441998,16.37793480
3067.50000000,D3650,D3911,48.21094547,16.35170311,58.88939000,48.21113281,16.35164775,9.14400000,48.21094548,16.35170311
3068.00000000,D3018,D3537,48.19985679,16.37356878,9.86790000,48.19929469,16.37348546,9.14400000,48.19985679,16.37356878
3068.50000000,D2905,D2635,48.19381454,16.38945777,9.14400000,48.19304304,16.38827422,9.14400000,48.19393110,16.38895683
3068.50000000,D3208,D2627,48.19762221,16.41238889,69.98261000,48.19760085,16.41236010,135.38835000,48.19762220,16.41238888
3069.00000000,D3449,D3413,48.19459390,16.38646934,27.71775000,48.19449341,16.38632066,11.60145000,48.19459726,16.38637319
3069.00000000,D3332,D3419,48.20098236,16.36721426,53.09235000,48.20100008,16.36725738,27.43200000,48.20097988,16.36720723
3069.50000000,D3820,D3558,48.21331190,16.36930457,19.94535000,48.21339434,16.36737408,36.57600000,48.21326320,16.36924385
3069.50000000,D3957,D3967,48.20256207,16.40566780,18.28800000,48.20319995,16.40611476,18.49755000,48.20256022,16.40566646
3069.50000000,D3832,D3443,48.19638902,16.40992022,26.70810000,48.19660945,16.41059214,9.94410000,48.19654801,16.40955343
3070.00000000,D3798,D3651,48.22407930,16.34190908,9.14400000,48.22373258,16.34186641,66.32139000,48.22407772,16.34190889
3070.00000000,D3357,D3208,48.19745030,16.41101683,91.44000000,48.19748101,16.41217502,77.23261000,48.19730858,16.41112759
3070.00000000,D3294,D3434,48.22449077,16.34980864,18.28800000,48.22456528,16.34932274,74.67739000,48.22445591,16.34994061
3070.00000000,D3724,D3676,48.20225443,16.36957732,64.00800000,48.20199862,16.36941775,111.25339000,48.20243903,16.36975532
3070.00000000,D2959,D3924,48.21747532,16.37753997,0.00000000,48.21816022,16.37728533,18.28800000,48.21748927,16.37753512
3070.00000000,D3748,D3332,48.20081924,16.36686417,19.01190000,48.20092488,16.36706218,49.99539000,48.20078267,16.36681114
3070.50000000,D2627,D3357,48.19747139,16.41216129,127.04139000,48.19739497,16.41106007,91.44000000,48.19726237,16.41180667
3070.50000000,D3413,D3449,48.19450940,16.38627425,11.60145000,48.19456748,16.38644461,26.91765000,48.19456799,16.38610415
3070.50000000,D3326,D3319,48.19345509,16.41690088,100.58400000,48.19383936,16.41629657,64.00800000,48.19345502,16.41690100
3070.50000000,D3537,D3436,48.19953639,16.37352128,9.86790000,48.19991266,16.37328431,27.43200000,48.19983648,16.37356577
3070.50000000,D2905,D2635,48.19386830,16.38922671,9.14400000,48.19317719,16.38832290,9.14400000,48.19398636,16.38871935
3070.50000000,D3760,D3443,48.19570979,16.41099792,93.75339000,48.19657617,16.41052652,12.11580000,48.19572846,16.41097257
3071.00000000,D3422,D3650,48.21022896,16.35192291,9.14400000,48.21118131,16.35163343,45.72000000,48.21023769,16.35192018
3071.00000000,D2662,D3174,48.21437043,16.37792055,23.36616000,48.21473315,16.37805565,28.23591000,48.21403225,16.37780587
3071.00000000,D3751,D3162,48.18697450,16.37634432,54.86400000,48.18674784,16.37776117,76.57139000,48.18700170,16.37642583
3071.00000000,D3656,D3332,48.20116645,16.36724094,36.78555000,48.20087108,16.36694443,49.99539000,48.20082633,16.36710750
3071.50000000,D2902,D3472,48.19493839,16.38652540,88.31580000,48.19450000,16.38642612,54.13939000,48.19492468,16.38652259
3071.50000000,D3968,D3977,48.18331356,16.36545028,19.86861000,48.18304049,16.36468374,27.43200000,48.18331359,16.36545036
3071.50000000,D2083,D2716,48.20759995,16.30129886,82.29600000,48.20678035,16.30127828,82.29600000,48.20759999,16.30129886
3071.50000000,D3432,D3188,48.19723001,16.36574433,14.26261000,48.19758087,16.36588982,91.44000000,48.19718777,16.36572618
3071.50000000,D3850,D2427,48.18793748,16.29834541,9.14400000,48.18895653,16.29976840,26.70810000,48.18800594,16.29835914
3071.50000000,D3757,D2454,48.20839577,16.35514636,19.01642000,48.20865953,16.35509372,9.31545000,48.20859432,16.35508140
3071.50000000,D3627,D3908,48.20499358,16.36851345,9.14400000,48.20510954,16.36846110,66.32139000,48.20489966,16.36856411
3072.00000000,D3671,D3177,48.19560107,16.36908282,47.49165000,48.19502462,16.36959921,83.82139000,48.19560001,16.36908374
3072.00000000,D3720,D3545,48.20959552,16.42902021,36.57600000,48.20814752,16.42908262,36.57600000,48.20959290,16.42902032
3072.00000000,D3332,D3419,48.20082940,16.36687389,49.99539000,48.20093311,16.36708047,27.43200000,48.20078132,16.36680618
3072.00000000,D2776,D2841,48.20749612,16.35282971,73.15200000,48.20767196,16.35402425,54.86400000,48.20749892,16.35270389
3072.00000000,D2635,D3082,48.19327743,16.38835927,9.14400000,48.19361006,16.39023351,66.32139000,48.19330313,16.38836860
3072.00000000,D3174,D2662,48.21464279,16.37802072,29.03220000,48.21428128,16.37789032,23.57571000,48.21456690,16.37799165
3072.00000000,D3449,D3413,48.19453339,16.38643516,26.11755000,48.19452527,16.38622817,11.60145000,48.19440794,16.38640036
3072.00000000,D3780,D3495,48.19413397,16.29956174,95.46539000,48.19527844,16.29959724,45.72000000,48.19413627,16.29956182
3072.00000000,D3567,D3390,48.21133186,16.42450269,97.24078000,48.21085908,16.42517158,91.44000000,48.21133202,16.42450247
3072.00000000,D3046,D2427,48.18868010,16.30102397,27.64155000,48.18897010,16.29970676,26.70810000,48.18868010,16.30102395
3072.00000000,D3536,D3215,48.20429926,16.34598887,54.86400000,48.20430829,16.34471905,59.92739000,48.20429932,16.34598115
3072.00000000,D3219,D3881,48.19969092,16.41459068,27.43200000,48.19903645,16.41404175,27.43200000,48.19968843,16.41458859
3072.00000000,D3828,D3585,48.21427004,16.35939014,18.28800000,48.21442681,16.35673521,43.94835000,48.21433417,16.35900368
3072.50000000,D3240,D3733,48.19276727,16.34580440,59.19461000,48.19340767,16.34508430,92.24010000,48.19276896,16.34580250
3072.50000000,D3687,D2848,48.19932723,16.37562652,34.80435000,48.19988147,16.37502305,9.94410000,48.19933471,16.37549025
3072.50000000,D3436,D3018,48.19991167,16.37317305,27.43200000,48.19992903,16.37352482,10.66800000,48.19994142,16.37295744
3072.50000000,D2905,D2635,48.19392191,16.38899630,9.14400000,48.19331600,16.38837327,9.14400000,48.19401791,16.38858372
3072.50000000,D3674,D2446,48.18983680,16.31327061,27.43200000,48.18974815,16.31494031,9.31545000,48.18995301,16.31372031
3072.50000000,D3752,D3108,48.20081752,16.42765788,93.08861000,48.20071909,16.42750683,109.72800000,48.20081492,16.42765411
3073.00000000,D3536,D3412,48.20430072,16.34579460,54.69255000,48.20430263,16.34553905,104.60939000,48.20430072,16.34579460
3073.00000000,D3506,D2719,48.20846288,16.33933229,9.14400000,48.20813235,16.33935033,58.88939000,48.20865832,16.33942576
3073.00000000,D2662,D3174,48.21419213,16.37786009,23.78526000,48.21454861,16.37798464,29.24175000,48.21413079,16.37783929
3073.00000000,D3720,D3545,48.20947288,16.42902555,36.57600000,48.20812732,16.42907190,36.57600000,48.20922572,16.42903631
3073.00000000,D3376,D2608,48.23581345,16.36090439,5.92378000,48.23582459,16.36090812,0.00000000,48.23582461,16.36090805
3073.50000000,D3413,D3449,48.19454125,16.38618176,11.60145000,48.19449924,16.38642568,25.31745000,48.19459985,16.38601166
3073.50000000,D2759,D3072,48.20169562,16.33848490,9.14400000,48.20173935,16.33900620,54.86400000,48.20172758,16.33883886
3073.50000000,D3700,D3650,48.21021109,16.35192850,86.32139000,48.21123393,16.35161788,45.51045000,48.21021766,16.35192644
3074.00000000,D3110,D3751,48.18839216,16.37886247,18.28800000,48.18716132,16.37690418,54.86400000,48.18820419,16.37897952
3074.00000000,D2902,D3449,48.19471529,16.38647956,76.32139000,48.19448790,16.38642254,25.31745000,48.19470489,16.38647742
3074.00000000,D3208,D2627,48.19728506,16.41184365,77.23261000,48.19725831,16.41179979,109.79139000,48.19728459,16.41184286
3074.00000000,D3780,D3712,48.19436366,16.29956994,88.58959000,48.19462024,16.29959200,23.15661000,48.19443325,16.29957243
3074.00000000,D3404,D2976,48.19678843,16.39607079,9.35355000,48.19653059,16.39645884,25.56510000,48.19692580,16.39577910
3074.00000000,D3436,D3018,48.19992769,16.37305696,27.43200000,48.19992366,16.37344634,11.46810000,48.19998029,16.37267579
3074.00000000,D3164,D3378,48.19615825,16.40968309,47.29139000,48.19614210,16.40965578,83.88420000,48.19615326,16.40967413
3074.00000000,D2662,D3174,48.21410307,16.37782907,24.03672000,48.21445299,16.37794861,29.45130000,48.21405675,16.37781159
3074.00000000,D3495,D3712,48.19509934,16.29959141,45.72000000,48.19462024,16.29959200,23.15661000,48.19505754,16.29959006
3074.50000000,D3946,D3694,48.20181817,16.38240221,27.22245000,48.20208393,16.38290915,18.28800000,48.20194593,16.38263093
3074.50000000,D3782,D3720,48.20850809,16.42923892,45.72000000,48.20933199,16.42903168,36.78555000,48.20842117,16.42920572
3074.50000000,D3550,D3597,48.19312287,16.39189653,118.87200000,48.19288809,16.39252845,86.62661000,48.19323766,16.39151363
3074.50000000,D2905,D2635,48.19397552,16.38876590,9.14400000,48.19345366,16.38841454,9.14400000,48.19409246,16.38826334
3074.50000000,D3622,D3714,48.23910585,16.33773488,36.57600000,48.23978008,16.33733289,36.57600000,48.23908337,16.33774675
3074.50000000,D3832,D2789,48.19647550,16.40980353,26.70810000,48.19661550,16.41060394,51.73980000,48.19673195,16.40949176
3075.00000000,D3521,D3597,48.19289253,16.39251684,146.30400000,48.19292386,16.39243485,89.12661000,48.19289260,16.39251667
3075.00000000,D3196,D3718,48.19724109,16.38545327,74.67739000,48.19726356,16.38546952,18.28800000,48.19726068,16.38547639
3075.00000000,D3283,D3208,48.19772213,16.41252148,32.55061000,48.19726967,16.41181763,77.23261000,48.19766488,16.41244531
3075.00000000,D3609,D2906,48.21006888,16.37406707,26.63190000,48.20970569,16.37356697,18.28800000,48.21003719,16.37402299
3075.00000000,D3422,D3650,48.21059121,16.35180780,9.14400000,48.21127230,16.35160654,42.59580000,48.21060776,16.35180293
3075.00000000,D2789,D3443,48.19658722,16.41054820,49.74539000,48.19649060,16.41035779,12.11580000,48.19658722,16.41054819
3075.00000000,D2716,D2083,48.20722693,16.30128945,82.29600000,48.20792474,16.30130698,82.29600000,48.20722696,16.30128945
3075.00000000,D3782,D3599,48.20849975,16.42923574,45.72000000,48.20832543,16.42876917,45.71619000,48.20816498,16.42910786
3075.00000000,D3902,D2969,48.19674543,16.32919287,9.14400000,48.19597342,16.32985854,18.28800000,48.19651919,16.32933124
3075.50000000,D3545,D3599,48.20816863,16.42899257,36.57600000,48.20833755,16.42875191,45.51045000,48.20818772,16.42896538
3075.50000000,D3553,D2396,48.18941265,16.35137464,18.28800000,48.19002419,16.35124991,18.28800000,48.18969546,16.35122372
3075.50000000,D3436,D3018,48.19995002,16.37290651,27.43200000,48.19991558,16.37332840,12.26820000,48.20004686,16.37250700
3075.50000000,D3927,D3579,48.21323717,16.42773974,89.19461000,48.21027671,16.42858381,146.30400000,48.21315970,16.42776005
3076.00000000,D3607,D3181,48.21145010,16.42208279,45.05061000,48.21154281,16.42128746,89.66835000,48.21143626,16.42206104
3076.00000000,D3782,D3584,48.20847742,16.42922721,45.72000000,48.20812195,16.42908316,54.69255000,48.20813290,16.42909561
3076.00000000,D3197,D3072,48.20184043,16.34041775,100.58400000,48.20176335,16.33934139,59.98261000,48.20184044,16.34041779
3076.00000000,D2555,D2976,48.19771491,16.39523345,44.91990000,48.19659825,16.39635779,25.56510000,48.19768476,16.39525406
3076.00000000,D2662,D3174,48.21392568,16.37776213,27.43200000,48.21427619,16.37788862,30.25140000,48.21387438,16.37774277
3076.00000000,D2859,D3282,48.19392350,16.37026216,9.14400000,48.19448519,16.36996095,9.14400000,48.19392331,16.37026226
3076.00000000,D2968,D3716,48.20035451,16.36730297,62.73261000,48.20023607,16.36857132,118.87200000,48.20039358,16.36737788
3076.50000000,D3760,D3832,48.19614370,16.41040860,83.82139000,48.19652260,16.40974628,26.70810000,48.19618721,16.41034950
3076.50000000,D3545,D3599,48.20818749,16.42896571,36.57600000,48.20837907,16.42869277,45.30090000,48.20818752,16.42896566
3076.50000000,D2980,D3793,48.21600393,16.36095534,54.54139000,48.21581259,16.36233287,18.28800000,48.21618545,16.36136115
3076.50000000,D2883,D3897,48.22521640,16.38900281,9.14400000,48.22444453,16.38921619,9.14400000,48.22529901,16.38898424
3076.50000000,D3186,D2869,48.20232969,16.39524440,9.14400000,48.20302965,16.39752755,65.53339000,48.20221606,16.39561110
3076.50000000,D2860,D3384,48.21300165,16.34851992,23.02323000,48.21172397,16.34866918,78.82139000,48.21302267,16.34851651
3077.00000000,D3159,D3493,48.21103226,16.42154594,82.29600000,48.21099355,16.42151199,107.95635000,48.21102941,16.42154370
3077.00000000,D3968,D3977,48.18355033,16.36612674,19.86861000,48.18332183,16.36547374,27.43200000,48.18355047,16.36612714
3077.00000000,D3436,D3018,48.19999453,16.37272890,27.43200000,48.19991184,16.37317516,13.06830000,48.20010316,16.37229541
3077.00000000,D3588,D3865,48.22239526,16.36962933,9.14400000,48.22267365,16.36958877,66.32139000,48.22239460,16.36962944
3077.00000000,D2563,D3259,48.20075065,16.36676467,82.29600000,48.20106188,16.36758642,82.29600000,48.20049965,16.36640097
3077.50000000,D3609,D2906,48.20996170,16.37391797,24.21255000,48.20960450,16.37356794,18.28800000,48.20971577,16.37357587
3077.50000000,D3422,D3650,48.21081820,16.35174073,9.14400000,48.21139593,16.35157001,30.60139000,48.21081820,16.35174073
3077.50000000,D3303,D3191,48.21629600,16.34192523,9.14400000,48.21552598,16.34151596,9.14400000,48.21629599,16.34192522
3077.50000000,D3774,D3670,48.19917950,16.34435188,27.43200000,48.19905607,16.34358017,29.08935000,48.19917923,16.34435018
3077.50000000,D3952,D3967,48.20247027,16.40559837,9.31545000,48.20287350,16.40588491,26.63190000,48.20246856,16.40559717
3078.00000000,D3969,D3334,48.22000045,16.37570328,19.08810000,48.21881028,16.37356523,53.09235000,48.21982841,16.37535471
3078.00000000,D3197,D3072,48.20190191,16.34050115,100.58400000,48.20178257,16.33960966,69.98261000,48.20223540,16.34046542
3078.00000000,D2662,D3174,48.21374828,16.37769519,27.43200000,48.21409950,16.37782775,31.13151000,48.21374821,16.37769516
3078.00000000,D3705,D3720,48.20812863,16.42904896,108.92790000,48.20911861,16.42904098,48.94461000,48.20829406,16.42871927
3078.50000000,D3237,D3881,48.19851945,16.41349981,84.60939000,48.19855703,16.41353926,27.43200000,48.19851941,16.41349977
3078.50000000,D3760,D2789,48.19628089,16.41020673,73.82139000,48.19639258,16.41015968,45.72000000,48.19629448,16.41017530
3078.50000000,D3885,D3739,48.19791014,16.35438026,9.94410000,48.19739332,16.35337383,62.17739000,48.19787325,16.35411590
3078.50000000,D3622,D3714,48.23875612,16.33791951,36.57600000,48.23932835,16.33757322,36.57600000,48.23873627,16.33792999
3078.50000000,D3757,D2454,48.20888507,16.35513975,36.57600000,48.20917604,16.35521068,14.43406000,48.20888515,16.35513977
3078.50000000,D3141,D3234,48.24477208,16.38448070,36.57600000,48.24518064,16.38485753,36.57600000,48.24462487,16.38465995
3079.00000000,D3196,D3718,48.19749354,16.38543322,72.35190000,48.19753671,16.38542058,23.40661000,48.19749379,16.38543315
3079.00000000,D3607,D3159,48.21125778,16.42178046,54.86400000,48.21088584,16.42143092,82.29600000,48.21104770,16.42145021
3079.00000000,D3174,D2662,48.21400388,16.37779167,33.37560000,48.21365957,16.37766171,27.43200000,48.21400381,16.37779164
3079.00000000,D3705,D3720,48.20814857,16.42902037,106.60380000,48.20907126,16.42904304,48.94461000,48.20839511,16.42866942
3079.50000000,D3774,D3670,48.19912523,16.34401159,27.43200000,48.19901321,16.34330974,29.08935000,48.19912441,16.34400647
3079.50000000,D3584,D3705,48.20822760,16.42890493,54.69255000,48.20816585,16.42899577,104.60939000,48.20822817,16.42890412
3079.50000000,D3259,D2600,48.20098916,16.36723142,81.91500000,48.20136363,16.36732216,31.15661000,48.20089343,16.36696499
3080.00000000,D3892,D3659,48.23108815,16.34279029,36.57600000,48.23029782,16.34296229,36.57600000,48.23108740,16.34279044
3080.00000000,D2943,D3751,48.18739430,16.37762734,21.41220000,48.18745627,16.37784118,54.86400000,48.18739595,16.37763286
3080.00000000,D3283,D3208,48.19739563,16.41203259,54.86400000,48.19705770,16.41145916,77.23261000,48.19739418,16.41203013
3080.00000000,D3336,D2696,48.19814422,16.37402774,36.57600000,48.19837410,16.37465256,10.91565000,48.19813953,16.37401493
3080.00000000,D3760,D3786,48.19632466,16.41008202,73.15200000,48.19678252,16.41093753,27.43200000,48.19648316,16.40962270
3080.00000000,D3929,D3038,48.20906437,16.35066860,28.15661000,48.20795405,16.34937986,23.15661000,48.20890824,16.35070700
3080.00000000,D3237,D3219,48.19840628,16.41338096,82.29600000,48.19884673,16.41384206,54.86400000,48.19840553,16.41338017
3080.00000000,D2870,D3463,48.19826826,16.35934219,28.77078000,48.19827478,16.35933681,0.00000000,48.19827467,16.35933649
3080.50000000,D3862,D2483,48.19566532,16.34996695,27.43200000,48.19572474,16.35245277,87.96539000,48.19566831,16.34997201
3080.50000000,D3454,D3659,48.22984392,16.34262350,36.57600000,48.23025200,16.34297160,36.57600000,48.22959533,16.34275472
3080.50000000,D2633,D3073,48.18730910,16.39783985,84.60939000,48.18755490,16.39814584,27.43200000,48.18730890,16.39783960
3080.50000000,D2400,D2696,48.19805159,16.37377465,49.13939000,48.19835178,16.37459395,12.26820000,48.19804138,16.37374676
3080.50000000,D3511,D2810,48.19943129,16.37527807,115.74780000,48.19898133,16.37759494,82.29600000,48.19936701,16.37531447
3081.00000000,D2905,D3401,48.19415357,16.38808328,9.14400000,48.19490719,16.38651892,9.14400000,48.19417526,16.38800394
3081.00000000,D3628,D2040,48.21829493,16.41295067,95.46539000,48.21846197,16.41156313,34.57671000,48.21806956,16.41258091
3081.00000000,D2823,D3935,48.17952036,16.36746955,66.32139000,48.17881305,16.36743419,18.28800000,48.17946457,16.36746951
3081.50000000,D3445,D3220,48.17929392,16.35874859,9.86790000,48.17972765,16.36045306,27.43200000,48.17929943,16.35875409
3082.00000000,D3762,D2545,48.21982681,16.30162912,28.15590000,48.21959380,16.30208682,45.72000000,48.21964486,16.30163558
3082.00000000,D3655,D3908,48.20332789,16.36830313,87.64739000,48.20423707,16.36879100,45.72000000,48.20333150,16.36830500
3082.50000000,D3259,D3656,48.20092562,16.36706339,76.54639000,48.20066812,16.36689907,36.78555000,48.20077836,16.36674208
3082.50000000,D3419,D3259,48.20077803,16.36680424,27.43200000,48.20092562,16.36706339,76.54639000,48.20074537,16.36675697
3082.50000000,D3811,D3307,48.18566125,16.35399336,9.14400000,48.18538207,16.35427960,66.32139000,48.18575560,16.35390480
3082.50000000,D3656,D2600,48.20066812,16.36689907,36.78555000,48.20110363,16.36721612,36.57600000,48.20050160,16.36677652
3082.50000000,D3046,D2427,48.18909892,16.29912170,53.09235000,48.18911523,16.29883190,26.70810000,48.18914492,16.29891279
3083.00000000,D2905,D3401,48.19420917,16.38787997,9.14400000,48.19486121,16.38650948,9.14400000,48.19423394,16.38778938
3083.00000000,D3763,D3322,48.20156441,16.37401141,73.15200000,48.20145861,16.37372698,112.04139000,48.20164101,16.37430028
3083.00000000,D2944,D3410,48.20038283,16.35152828,31.20739000,48.20037341,16.35149630,0.00000000,48.20039260,16.35156005
3083.00000000,D3748,D3259,48.20059213,16.36651998,19.01190000,48.20090258,16.36701312,74.04639000,48.20052664,16.36641668
3083.50000000,D3855,D3417,48.20233499,16.36195670,118.66245000,48.20215528,16.36227293,56.69461000,48.20247081,16.36171363
3083.50000000,D2083,D2716,48.20871425,16.30132673,82.29600000,48.20817377,16.30131314,82.29600000,48.20871428,16.30132673
3083.50000000,D3567,D3390,48.21214375,16.42335199,97.24078000,48.21167076,16.42402191,91.44000000,48.21214401,16.42335162
3083.50000000,D3438,D3786,48.19579421,16.41088329,9.14400000,48.19658557,16.41054699,26.70810000,48.19601708,16.41058058
3084.00000000,D3929,D3038,48.20872606,16.35075179,28.15661000,48.20802896,16.35019297,23.15661000,48.20839376,16.35083350
3084.00000000,D3077,D3184,48.18830445,16.40941263,27.43200000,48.18835629,16.40948831,84.60939000,48.18830446,16.40941265
3084.00000000,D3443,D3760,48.19604488,16.40948635,12.36726000,48.19619330,16.40974869,68.03339000,48.19599565,16.40939092
3084.50000000,D3190,D3747,48.22438558,16.34013510,45.72000000,48.22417317,16.34146323,27.43200000,48.22438595,16.34013272
3084.50000000,D3536,D3412,48.20414143,16.34495513,45.51045000,48.20397182,16.34500306,95.46539000,48.20397663,16.34496272
3084.50000000,D2205,D3248,48.19376347,16.41641795,89.66835000,48.19365122,16.41659387,18.28800000,48.19376134,16.41642130
3084.50000000,D3597,D3276,48.19351011,16.39059912,66.32139000,48.19368105,16.38997455,9.14400000,48.19353021,16.39051886
3084.50000000,D3782,D3720,48.20830807,16.42916252,45.72000000,48.20885493,16.42905246,48.94080000,48.20821424,16.42912668
3084.50000000,D2665,D3765,48.20565252,16.35736746,91.44000000,48.20504186,16.35819305,146.30400000,48.20565424,16.35736515
3084.50000000,D2968,D3018,48.20067441,16.36823673,79.17180000,48.20018507,16.37196915,21.41220000,48.20073507,16.36865950
3084.50000000,D3336,D2696,48.19800699,16.37365284,36.57600000,48.19819645,16.37417051,27.43200000,48.19800693,16.37365266
3085.00000000,D3893,D3053,48.23031687,16.36120889,25.77465000,48.22992263,16.36203698,9.14400000,48.23047694,16.36123084
3085.00000000,D2823,D3125,48.17916271,16.36745354,64.73190000,48.17865634,16.36867978,52.30061000,48.17891937,16.36744008
3085.00000000,D3228,D2771,48.22077862,16.35261637,131.18539000,48.22034778,16.35242907,64.80810000,48.22078393,16.35261869
3085.50000000,D2905,D3401,48.19426158,16.38768833,9.14400000,48.19480413,16.38649776,9.14400000,48.19431474,16.38749396
3085.50000000,D3838,D3649,48.20212626,16.36704014,9.14400000,48.20184765,16.36935008,12.83329000,48.20205717,16.36735311
3085.50000000,D2793,D3838,48.20143832,16.36915216,9.14400000,48.20212626,16.36704014,9.14400000,48.20163827,16.36924694
3086.00000000,D3649,D2793,48.20184765,16.36935008,12.83329000,48.20144309,16.36915442,9.14400000,48.20185000,16.36935123
3086.00000000,D2823,D3125,48.17908607,16.36744930,64.73190000,48.17866383,16.36854121,52.30061000,48.17890928,16.36743952
3086.00000000,D3500,D3776,48.21694422,16.39206620,45.72000000,48.21718672,16.39136483,77.17739000,48.21685099,16.39235154
3086.00000000,D3849,D3704,48.24469268,16.36169438,73.15200000,48.24495525,16.36252744,27.43200000,48.24465121,16.36143365
3086.00000000,D3908,D3655,48.20378634,16.36854024,58.08861000,48.20357344,16.36837937,79.59409000,48.20374359,16.36851799
3086.00000000,D3419,D3831,48.20072065,16.36671913,27.43200000,48.20138387,16.36733240,9.94410000,48.20060075,16.36636637
3086.50000000,D2600,D3831,48.20086505,16.36704407,36.57600000,48.20132280,16.36730216,10.91565000,48.20076378,16.36696951
3087.00000000,D3361,D3593,48.19311782,16.33370849,27.43200000,48.19244931,16.33300428,27.43200000,48.19313840,16.33373106
3087.00000000,D3976,D3520,48.22967340,16.37037349,27.26055000,48.23075324,16.37089034,18.45945000,48.22980286,16.37064084
3087.00000000,D2968,D3018,48.20073002,16.36862431,73.15200000,48.20031098,16.37146644,27.43200000,48.20074712,16.36874352
3087.00000000,D3390,D3491,48.21183788,16.42378519,86.57139000,48.21131446,16.42452735,36.57600000,48.21183803,16.42378499
3087.00000000,D3671,D3282,48.19398076,16.37024998,36.57600000,48.19323509,16.37060348,34.91865000,48.19391145,16.37028442
3087.00000000,D2859,D3282,48.19292835,16.37072863,9.14400000,48.19323509,16.37060348,34.91865000,48.19269677,16.37081344
3087.50000000,D3567,D3324,48.21211506,16.42312643,97.24078000,48.21193592,16.42364623,115.74780000,48.21195203,16.42287045
3087.50000000,D3240,D3733,48.19449615,16.34387237,36.78555000,48.19458304,16.34377528,93.75339000,48.19449615,16.34387237
3087.50000000,D3405,D3029,48.16946218,16.41149825,118.87200000,48.16865479,16.41149461,118.87200000,48.16944573,16.41149748
3088.00000000,D3798,D3651,48.22171612,16.34125418,9.94410000,48.22145038,16.34105532,71.32139000,48.22157560,16.34114974
3088.00000000,D3731,D4013,48.18819549,16.38051708,57.04139000,48.18861137,16.38107575,3.12420000,48.18819580,16.38051830
3088.00000000,D3196,D3718,48.19836460,16.38514028,49.74539000,48.19832730,16.38520004,18.28800000,48.19837884,16.38506127
3088.00000000,D2205,D3248,48.19354981,16.41675271,73.82139000,48.19345165,16.41690650,18.28800000,48.19354980,16.41675273
3088.00000000,D3728,D3390,48.21135517,16.42446966,64.00800000,48.21187324,16.42373511,86.57139000,48.21135520,16.42446961
3088.00000000,D3436,D2968,48.20050329,16.37069860,54.86400000,48.20074151,16.36870436,73.15200000,48.20052488,16.37061242
